Source,Target,Type,Id,Label,timeset,Weight,app,ht,lang,join_date
530,1,Directed,914,,,1,Twitter for Android,None,es,2019-10-17
530,66,Directed,915,,,1,Twitter for Android,None,es,2019-10-17
531,16,Directed,916,,,1,Twitter Web App,Lascosasclaras143,es,2020-05-19
532,1,Directed,917,,,1,Twitter for Android,None,es,2013-03-27
532,5,Directed,918,,,1,Twitter for Android,None,es,2013-03-27
533,533,Directed,919,,,1,Twitter for iPhone,None,es,2019-05-27
534,5,Directed,920,,,1,Twitter for iPhone,None,es,2011-12-12
534,26,Directed,921,,,1,Twitter for iPhone,None,es,2011-12-12
535,2,Directed,922,,,1,Twitter for iPhone,None,es,2021-05-20
535,21,Directed,923,,,1,Twitter for iPhone,None,es,2021-05-20
536,3,Directed,924,,,2,Twitter for iPhone,None,es,2017-04-27
537,33,Directed,925,,,1,Twitter for Android,None,es,2015-10-10
537,114,Directed,926,,,1,Twitter for Android,None,es,2015-10-10
538,58,Directed,927,,,1,Twitter Web App,None,es,2020-03-06
538,70,Directed,928,,,1,Twitter Web App,None,es,2020-03-06
539,1,Directed,929,,,1,Twitter for Android,None,es,2017-09-27
539,29,Directed,930,,,1,Twitter for Android,None,es,2017-09-27
540,8,Directed,931,,,1,Twitter for Android,None,es,2012-12-24
540,31,Directed,932,,,1,Twitter for Android,None,es,2012-12-24
541,6,Directed,933,,,1,Twitter for Android,None,es,2012-04-16
541,64,Directed,934,,,1,Twitter for Android,None,es,2012-04-16
542,13,Directed,935,,,1,Twitter for Android,None,es,2014-07-01
542,183,Directed,936,,,1,Twitter for Android,None,es,2014-07-01
544,16,Directed,937,,,1,Twitter Web App,Lascosasclaras143,es,2012-05-13
544,24,Directed,938,,,1,Twitter Web App,None,es,2012-05-13
545,3,Directed,939,,,1,Twitter for Android,None,es,2009-09-28
545,35,Directed,940,,,1,Twitter for Android,None,es,2009-09-28
546,8,Directed,941,,,1,Twitter Web App,None,es,2011-06-04
546,10,Directed,942,,,1,Twitter Web App,None,es,2011-06-04
547,2,Directed,943,,,1,Twitter for Android,None,es,2020-03-26
547,11,Directed,944,,,1,Twitter for Android,None,es,2020-03-26
548,3,Directed,945,,,2,Twitter for Android,None,es,2013-09-09
549,16,Directed,946,,,1,Twitter for Android,Lascosasclaras143,es,2011-07-10
549,25,Directed,947,,,1,Twitter for Android,None,es,2011-07-10
550,6,Directed,948,,,1,Twitter for iPhone,None,es,2008-03-09
550,11,Directed,949,,,1,Twitter for iPhone,None,es,2008-03-09
551,46,Directed,950,,,1,Twitter Web App,None,es,2013-01-02
552,1,Directed,951,,,1,Twitter for Android,None,es,2010-02-14
552,15,Directed,952,,,1,Twitter for Android,None,es,2010-02-14
553,1,Directed,953,,,1,Twitter for Android,None,es,2011-02-26
553,10,Directed,954,,,1,Twitter for Android,None,es,2011-02-26
554,74,Directed,955,,,1,Twitter for Android,None,es,2014-09-22
554,96,Directed,956,,,1,Twitter for Android,None,es,2014-09-22
555,2,Directed,957,,,1,Twitter for Android,None,es,2011-07-21
555,21,Directed,958,,,1,Twitter for Android,None,es,2011-07-21
556,6,Directed,959,,,1,Twitter Web App,None,es,2020-04-18
556,126,Directed,960,,,1,Twitter Web App,None,es,2020-04-18
557,19,Directed,961,,,1,Twitter Web App,None,es,2011-09-06
557,20,Directed,962,,,1,Twitter Web App,None,es,2011-09-06
559,0,Directed,963,,,1,Twitter for Android,None,es,2020-03-15
559,4,Directed,964,,,1,Twitter for Android,None,es,2020-03-15
562,126,Directed,965,,,1,Twitter for Android,None,es,2015-01-18
562,439,Directed,966,,,1,Twitter for Android,None,es,2015-01-18
563,7,Directed,967,,,1,Twitter for Android,None,es,2020-01-21
563,2278,Directed,968,,,1,Twitter for Android,None,es,2020-01-21
564,24,Directed,969,,,1,Twitter for iPad,None,es,2010-09-29
564,85,Directed,970,,,1,Twitter for iPad,None,es,2010-09-29
565,1,Directed,971,,,1,Twitter for Android,None,es,2018-04-28
565,29,Directed,972,,,1,Twitter for Android,None,es,2018-04-28
568,0,Directed,973,,,1,Twitter for Android,None,es,2018-04-12
568,48,Directed,974,,,1,Twitter for Android,None,ca,2018-04-12
569,5,Directed,975,,,1,Twitter for Android,None,es,2016-07-11
569,8,Directed,976,,,1,Twitter for Android,None,es,2016-07-11
570,0,Directed,977,,,1,Twitter for iPhone,None,es,2013-08-18
570,4,Directed,978,,,1,Twitter for iPhone,None,es,2013-08-18
571,1,Directed,979,,,1,Twitter for Android,None,es,2011-03-13
571,14,Directed,980,,,1,Twitter for Android,None,es,2011-03-13
572,1,Directed,981,,,1,Twitter for Android,None,es,2013-12-19
572,13,Directed,982,,,1,Twitter for Android,None,es,2013-12-19
573,0,Directed,983,,,1,Twitter for iPhone,None,es,2019-07-17
573,4,Directed,984,,,1,Twitter for iPhone,None,es,2019-07-17
574,1,Directed,985,,,1,Twitter for Android,None,es,2014-06-15
574,82,Directed,986,,,1,Twitter for Android,None,es,2014-06-15
575,1,Directed,987,,,1,Twitter Web App,None,es,2011-12-07
575,451,Directed,988,,,1,Twitter Web App,None,es,2011-12-07
576,1,Directed,989,,,1,Twitter for Android,None,es,2015-07-25
576,4,Directed,990,,,1,Twitter for Android,None,es,2015-07-25
577,0,Directed,991,,,1,Twitter for Android,None,es,2018-11-22
577,1,Directed,992,,,1,Twitter for Android,None,es,2018-11-22
578,6,Directed,993,,,1,Twitter for Android,None,es,2009-07-26
579,8,Directed,994,,,1,Twitter for iPhone,None,es,2019-01-23
580,13,Directed,995,,,1,Twitter for Android,None,es,2017-12-25
582,140,Directed,996,,,1,Twitter Web App,None,es,2013-01-26
583,1,Directed,997,,,1,Twitter for Android,None,es,2019-08-11
584,0,Directed,998,,,1,Twitter for iPhone,None,es,2011-10-20
585,14,Directed,999,,,1,Twitter for Android,None,es,2014-04-15
586,0,Directed,1000,,,1,Twitter for Android,None,es,2014-01-02
587,0,Directed,1001,,,1,Twitter for Android,None,es,2014-09-30
589,22,Directed,1002,,,1,Twitter for Android,None,es,2014-12-26
590,100,Directed,1003,,,1,Twitter for iPhone,None,es,2010-11-19
591,52,Directed,1004,,,1,Twitter for Android,None,es,2012-04-08
592,14,Directed,1005,,,1,Twitter for iPhone,None,es,2016-08-03
593,1,Directed,1006,,,1,Twitter for Android,None,es,2021-03-29
594,1,Directed,1007,,,1,Twitter for Android,None,es,2014-02-01
595,1,Directed,1008,,,1,Twitter for Android,None,es,2014-08-21
596,91,Directed,1009,,,1,Twitter for iPhone,None,es,2014-11-06
597,1,Directed,1010,,,1,Twitter for iPhone,None,es,2020-04-17
598,78,Directed,1011,,,1,Twitter Web App,None,es,2015-03-16
599,15,Directed,1012,,,1,Twitter for iPhone,None,es,2013-08-08
600,11,Directed,1013,,,1,Twitter for Android,None,es,2011-11-18
601,10,Directed,1014,,,1,Twitter for Android,None,es,2016-03-26
602,4,Directed,1015,,,1,Twitter for Android,None,es,2020-08-01
603,9,Directed,1016,,,1,Twitter for iPhone,None,es,2011-07-30
604,5,Directed,1017,,,1,Twitter Web App,None,es,2011-07-24
605,45,Directed,1018,,,1,Twitter for Android,Madrid,es,2018-07-11
606,4,Directed,1019,,,1,Twitter for Android,None,es,2010-01-04
607,7,Directed,1020,,,1,Twitter Web App,None,es,2012-02-21
608,13,Directed,1021,,,1,Twitter for Android,None,es,2011-11-25
609,0,Directed,1022,,,1,Twitter for Android,None,es,2011-11-26
610,1,Directed,1023,,,1,Twitter for Android,None,es,2017-04-03
611,18,Directed,1024,,,1,Twitter for Android,None,es,2018-02-11
612,7,Directed,1025,,,1,Twitter Web App,None,es,2010-12-21
613,9,Directed,1026,,,1,Twitter for iPhone,None,es,2010-03-15
614,24,Directed,1027,,,1,Twitter Web App,None,es,2012-05-31
615,22,Directed,1028,,,1,Twitter for Android,None,es,2013-03-25
616,55,Directed,1029,,,1,Twitter for Android,None,es,2019-01-12
617,9,Directed,1030,,,1,Twitter for Android,None,es,2011-02-19
618,39,Directed,1031,,,1,Twitter for Android,None,es,2012-03-16
619,1,Directed,1032,,,1,Twitter Web App,None,es,2011-01-21
620,104,Directed,1033,,,1,Twitter Web App,None,es,2012-09-16
621,54,Directed,1034,,,1,Twitter for Android,None,es,2019-04-09
622,3,Directed,1035,,,1,Twitter for Android,None,es,2011-09-30
623,1,Directed,1036,,,1,Twitter for Android,None,es,2014-10-10
624,1,Directed,1037,,,1,Twitter for iPhone,None,es,2015-12-29
625,0,Directed,1038,,,1,Twitter for Android,None,es,2013-03-22
626,2,Directed,1039,,,1,Twitter for Android,None,es,2017-08-23
627,0,Directed,1040,,,1,Twitter for iPhone,None,es,2013-09-22
628,29,Directed,1041,,,1,Twitter for Android,None,es,2012-06-06
629,38,Directed,1042,,,1,TweetDeck,None,es,2010-11-14
630,2,Directed,1043,,,1,Twitter for Android,None,es,2012-03-04
631,0,Directed,1044,,,1,Twitter for iPhone,None,es,2014-01-15
633,0,Directed,1045,,,1,Twitter for iPhone,None,es,2018-01-31
634,6,Directed,1046,,,1,Twitter for Android,None,es,2019-11-17
635,237,Directed,1047,,,1,Twitter Web App,None,es,2011-08-15
636,1,Directed,1048,,,1,Twitter for Android,None,es,2016-10-19
637,5,Directed,1049,,,1,Twitter for Android,None,es,2013-10-11
638,0,Directed,1050,,,1,Twitter for Android,None,es,2016-06-04
639,4,Directed,1051,,,1,Twitter for Android,None,es,2019-10-08
640,1,Directed,1052,,,1,Twitter for Android,None,es,2021-05-15
641,0,Directed,1053,,,1,Twitter for Android,None,es,2011-09-05
642,16,Directed,1054,,,1,Twitter for Android,Lascosasclaras143,es,2013-07-31
643,1,Directed,1055,,,1,Twitter Web App,None,es,2011-04-07
644,3,Directed,1056,,,1,Twitter for Android,None,es,2019-08-20
645,6,Directed,1057,,,1,Twitter for Android,None,es,2013-12-30
646,4,Directed,1058,,,1,Twitter for Android,None,es,2009-10-01
647,8,Directed,1059,,,1,Twitter for Android,None,es,2021-01-05
648,104,Directed,1060,,,1,Twitter for Android,None,es,2016-02-28
649,0,Directed,1061,,,1,Twitter for iPhone,None,es,2019-03-07
650,7,Directed,1062,,,1,Twitter for Android,None,es,2020-05-08
651,7,Directed,1063,,,1,Twitter for Android,None,es,2021-06-03
652,1,Directed,1064,,,1,Twitter for Android,None,es,2012-01-15
653,2,Directed,1065,,,1,Twitter for Android,None,es,2020-07-11
654,44,Directed,1066,,,1,Twitter Web App,None,es,2016-06-06
655,28,Directed,1067,,,1,Twitter for Android,None,es,2017-01-25
656,0,Directed,1068,,,1,Twitter for Android,None,es,2016-10-11
658,4,Directed,1069,,,1,Twitter Web App,None,es,2013-05-13
659,4,Directed,1070,,,1,Twitter for Android,None,es,2017-01-24
660,0,Directed,1071,,,1,Twitter for iPhone,None,es,2013-08-14
661,0,Directed,1072,,,1,Twitter for Android,None,es,2014-03-03
662,6,Directed,1073,,,1,Twitter for iPhone,None,es,2011-01-18
663,67,Directed,1074,,,1,Twitter Web App,None,es,2012-11-20
664,19,Directed,1075,,,1,Twitter Web App,None,es,2011-11-06
665,18,Directed,1076,,,1,Twitter Web App,None,es,2009-08-30
666,0,Directed,1077,,,1,Twitter for iPhone,None,es,2012-02-17
668,39,Directed,1078,,,1,Twitter Web App,None,es,2013-11-10
669,72,Directed,1079,,,1,Twitter for Android,None,es,2012-12-12
670,7,Directed,1080,,,1,Twitter Web App,None,es,2011-02-09
671,6,Directed,1081,,,1,Twitter for Android,None,es,2019-08-25
672,4,Directed,1082,,,1,Twitter for iPhone,None,es,2013-02-10
673,6,Directed,1083,,,1,Twitter Web App,None,es,2011-08-09
674,2,Directed,1084,,,1,Twitter for Android,None,es,2014-06-04
675,37,Directed,1085,,,1,Twitter for iPhone,None,es,2010-10-26
676,1,Directed,1086,,,1,Twitter for iPhone,None,es,2019-03-21
677,0,Directed,1087,,,1,Twitter for iPhone,None,es,2011-11-05
678,36,Directed,1088,,,1,Twitter Web App,None,es,2011-03-12
679,79,Directed,1089,,,1,Twitter for Android,None,es,2014-10-24
680,3,Directed,1090,,,1,Twitter for Android,None,es,2013-02-24
681,0,Directed,1091,,,1,Twitter for Android,None,es,2011-04-21
682,1,Directed,1092,,,1,Twitter for Android,None,es,2010-09-05
683,12,Directed,1093,,,1,Twitter for Android,None,es,2014-04-08
684,1,Directed,1094,,,1,Twitter for Android,None,es,2012-06-08
685,7,Directed,1095,,,1,Twitter for iPhone,None,es,2013-01-22
686,232,Directed,1096,,,1,Twitter for Android,None,es,2016-06-13
687,40,Directed,1097,,,1,Twitter for Android,None,es,2013-04-30
688,70,Directed,1098,,,1,Twitter Web App,None,es,2019-12-30
689,64,Directed,1099,,,1,Twitter for iPhone,None,es,2018-05-16
690,1,Directed,1100,,,1,Twitter for iPhone,None,es,2012-04-15
691,4,Directed,1101,,,1,Twitter for Android,None,es,2012-02-12
692,0,Directed,1102,,,1,Twitter for iPhone,None,es,2013-02-18
693,4,Directed,1103,,,1,Twitter for iPhone,None,es,2019-06-07
694,1,Directed,1104,,,1,Twitter for iPhone,None,es,2016-12-05
695,14,Directed,1105,,,1,Twitter for iPhone,None,es,2017-04-16
696,8,Directed,1106,,,1,Twitter for iPhone,None,es,2009-12-05
697,18,Directed,1107,,,1,Twitter for Android,None,es,2009-04-30
698,45,Directed,1108,,,1,Twitter for Android,Madrid,es,2012-08-15
699,60,Directed,1109,,,1,Twitter Web App,None,es,2010-06-25
700,1,Directed,1110,,,1,Twitter for Android,None,es,2011-05-28
701,9,Directed,1111,,,1,Twitter for Android,None,es,2013-09-15
702,2,Directed,1112,,,1,Twitter for Android,None,es,2020-09-10
703,1,Directed,1113,,,1,Twitter for iPhone,None,es,2019-01-24
704,16,Directed,1114,,,1,Twitter for iPhone,Lascosasclaras143,es,2013-11-02
705,11,Directed,1115,,,1,Twitter for Android,None,es,2012-06-21
706,11,Directed,1116,,,1,Twitter for iPhone,None,es,2012-05-26
707,17,Directed,1117,,,1,Twitter for Android,None,es,2016-02-10
708,0,Directed,1118,,,1,Twitter for Android,None,es,2010-09-04
709,114,Directed,1119,,,1,Twitter for iPhone,None,es,2017-08-02
710,29,Directed,1120,,,1,Twitter for Android,None,es,2018-02-06
711,4,Directed,1121,,,1,Twitter for Android,None,es,2011-03-25
712,160,Directed,1122,,,1,TweetDeck,None,es,2020-09-30
713,499,Directed,1123,,,1,Twitter Web App,None,es,2018-01-23
714,36,Directed,1124,,,1,Twitter for iPhone,None,es,2019-01-04
715,0,Directed,1125,,,1,Twitter for Android,None,es,2020-07-02
716,0,Directed,1126,,,1,Twitter for iPhone,None,es,2011-11-12
717,24,Directed,1127,,,1,Twitter for Android,None,es,2019-12-30
718,1154,Directed,1128,,,1,Twitter Web App,ISLANESFEMINISTA,es,2020-11-27
719,189,Directed,1129,,,1,Twitter for Android,None,es,2011-02-23
720,9,Directed,1130,,,1,Twitter for iPhone,None,es,2012-03-09
721,1,Directed,1131,,,1,Twitter for Android,None,es,2015-12-07
722,28,Directed,1132,,,1,Twitter for Android,None,es,2011-08-08
723,6,Directed,1133,,,1,Twitter Web App,None,es,2013-02-24
724,0,Directed,1134,,,1,Twitter for Android,None,es,2014-08-21
725,6,Directed,1135,,,1,Twitter for Android,None,es,2010-06-03
726,6,Directed,1136,,,1,Twitter for Android,None,es,2011-12-26
727,2,Directed,1137,,,1,Twitter for iPhone,None,es,2018-07-22
728,17,Directed,1138,,,1,Twitter for Android,None,es,2017-06-19
729,7,Directed,1139,,,1,Twitter Web App,None,es,2009-11-27
730,1,Directed,1140,,,1,Twitter for Android,None,es,2012-10-01
731,54,Directed,1141,,,1,Twitter for Android,None,es,2014-12-09
732,6,Directed,1142,,,1,Twitter for Android,None,es,2011-05-19
733,72,Directed,1143,,,1,Twitter Web App,None,es,2011-01-09
734,1689,Directed,1144,,,1,Twitter for Android,None,es,2008-01-09
735,3,Directed,1145,,,1,Twitter for iPhone,None,es,2011-09-25
736,0,Directed,1146,,,1,Twitter for Android,None,es,2010-11-04
737,9,Directed,1147,,,1,Twitter for Android,None,es,2013-12-09
738,5,Directed,1148,,,1,Twitter for Android,None,es,2012-10-14
739,0,Directed,1149,,,1,Twitter for iPhone,None,es,2011-09-15
740,0,Directed,1150,,,1,Twitter Web App,None,es,2014-08-06
741,0,Directed,1151,,,1,Twitter for Android,None,es,2012-07-20
742,72,Directed,1152,,,1,Twitter for Android,None,es,2010-12-21
743,3,Directed,1153,,,1,Twitter for Android,None,es,2020-01-04
744,0,Directed,1154,,,1,Twitter for iPhone,None,es,2012-11-06
745,63,Directed,1155,,,1,Twitter for Android,ENBlau,ca,2019-11-13
746,1,Directed,1156,,,1,Twitter for Android,None,es,2013-11-11
747,67,Directed,1157,,,1,Twitter for Android,None,es,2009-12-13
748,12,Directed,1158,,,1,Twitter for iPhone,None,es,2017-05-05
749,19,Directed,1159,,,1,Twitter for iPhone,None,es,2021-06-04
750,317,Directed,1160,,,1,Twitter Web App,None,es,2010-10-26
751,13,Directed,1161,,,1,Twitter for iPhone,None,es,2021-02-21
752,11,Directed,1162,,,1,Twitter for Android,None,es,2015-03-31
753,10,Directed,1163,,,1,Twitter for Android,None,es,2011-11-23
754,0,Directed,1164,,,1,Twitter for Android,None,es,2019-11-05
755,1,Directed,1165,,,1,Twitter for Android,None,es,2015-11-16
756,1,Directed,1166,,,1,Twitter for Android,None,es,2015-11-29
757,1226,Directed,1167,,,1,Twitter Web App,None,es,2012-10-26
758,109,Directed,1168,,,1,Twitter for Android,None,es,2008-06-02
759,7,Directed,1169,,,1,Twitter for Android,None,es,2018-07-28
760,8,Directed,1170,,,1,Twitter for Android,None,es,2021-05-18
761,60,Directed,1171,,,1,Twitter for Android,None,es,2015-06-08
762,5,Directed,1172,,,1,Twitter for Android,None,es,2013-04-27
763,3,Directed,1173,,,1,Twitter for Android,None,es,2012-03-13
764,51,Directed,1174,,,1,Twitter for Android,None,es,2017-10-08
765,34,Directed,1175,,,1,Twitter Web App,None,es,2020-01-15
766,14,Directed,1176,,,1,Twitter for Android,None,es,2016-12-13
767,40,Directed,1177,,,1,Twitter Web App,None,es,2010-04-25
768,1,Directed,1178,,,1,Twitter for Android,None,es,2016-07-25
769,5,Directed,1179,,,1,Twitter for Android,None,es,2015-11-29
770,0,Directed,1180,,,1,Twitter for Android,None,es,2015-02-24
771,5,Directed,1181,,,1,Twitter for iPhone,None,es,2011-01-24
772,102,Directed,1182,,,1,Twitter for Android,None,ca,2015-11-22
773,1,Directed,1183,,,1,Twitter for Android,None,es,2013-08-19
774,2,Directed,1184,,,1,Twitter for Android,None,es,2020-04-19
776,2,Directed,1185,,,1,Twitter for Android,None,es,2014-06-12
777,12,Directed,1186,,,1,Twitter for Android,None,es,2012-09-10
778,57,Directed,1187,,,1,Twitter for Android,None,es,2020-03-29
779,15,Directed,1188,,,1,Twitter for Android,None,es,2019-04-21
780,1,Directed,1189,,,1,Twitter Web App,None,es,2015-12-29
781,2,Directed,1190,,,1,Twitter for Android,None,es,2020-01-23
782,1,Directed,1191,,,1,Twitter for Android,None,es,2020-12-17
783,0,Directed,1192,,,1,Twitter for Android,None,es,2012-02-26
784,152,Directed,1193,,,1,Twitter for Android,None,es,2013-04-02
785,26,Directed,1194,,,1,Twitter for Android,None,es,2012-05-17
787,14,Directed,1195,,,1,Twitter for Android,None,es,2017-08-25
788,1,Directed,1196,,,1,Twitter for Android,None,es,2010-01-11
789,82,Directed,1197,,,1,Twitter for Android,None,es,2017-04-02
790,1,Directed,1198,,,1,Twitter for iPhone,None,es,2015-09-09
791,0,Directed,1199,,,1,Twitter for iPhone,None,es,2018-06-30
792,24,Directed,1200,,,1,Twitter for Android,None,es,2017-05-24
793,15,Directed,1201,,,1,Twitter for iPhone,None,es,2017-01-06
794,10,Directed,1202,,,1,Twitter for Android,None,es,2009-12-20
795,1,Directed,1203,,,1,Twitter for Android,None,es,2011-06-03
796,1,Directed,1204,,,1,Twitter for iPhone,None,es,2011-09-10
798,891,Directed,1205,,,1,Twitter for Android,None,es,2019-10-09
799,1,Directed,1206,,,1,Twitter for Android,None,es,2013-01-12
800,1830,Directed,1207,,,1,Twitter for Android,None,es,2011-03-13
801,0,Directed,1208,,,1,Twitter for Android,None,es,2013-02-04
802,0,Directed,1209,,,1,Twitter for Android,None,es,2018-04-04
803,1,Directed,1210,,,1,Twitter for Android,None,es,2012-05-14
804,17,Directed,1211,,,1,Twitter Web App,None,es,2012-10-01
806,54,Directed,1212,,,1,Twitter for iPhone,None,es,2021-02-02
807,78,Directed,1213,,,1,Twitter Web App,None,es,2011-09-15
808,0,Directed,1214,,,1,Twitter Web App,None,es,2014-09-03
809,0,Directed,1215,,,1,Twitter for Android,None,es,2010-09-23
810,15,Directed,1216,,,1,Twitter for iPhone,None,es,2010-02-20
811,161,Directed,1217,,,1,Twitter for Android,None,ca,2016-11-04
812,0,Directed,1218,,,1,Twitter for Android,None,es,2020-11-24
813,0,Directed,1219,,,1,Twitter for iPhone,None,es,2011-04-13
814,0,Directed,1220,,,1,Twitter for iPhone,None,es,2011-11-09
815,4,Directed,1221,,,1,Twitter for Android,None,es,2018-03-16
816,7,Directed,1222,,,1,Twitter Web App,None,es,2013-02-02
817,9,Directed,1223,,,1,Twitter for iPhone,None,es,2013-07-06
818,55,Directed,1224,,,1,Twitter for Android,None,es,2012-03-07
819,107,Directed,1225,,,1,Twitter for Android,None,es,2013-05-15
820,1,Directed,1226,,,1,Twitter for Android,None,es,2016-05-14
821,52,Directed,1227,,,1,Twitter for iPhone,Ayuso,es,2014-10-07
822,3,Directed,1228,,,1,Twitter for Android,None,es,2011-08-19
823,5,Directed,1229,,,1,Twitter for Android,None,es,2017-10-19
824,2,Directed,1230,,,1,Twitter Web App,None,es,2012-04-11
825,2,Directed,1231,,,1,Twitter for iPad,None,es,2017-10-20
826,7,Directed,1232,,,1,Twitter for Android,None,es,2015-10-21
827,9,Directed,1233,,,1,Twitter Web App,None,es,2011-08-17
829,0,Directed,1234,,,1,Twitter for iPhone,None,es,2020-07-30
830,8,Directed,1235,,,1,Twitter Web App,None,es,2017-11-10
831,6,Directed,1236,,,1,Twitter for Android,None,es,2009-03-23
832,0,Directed,1237,,,1,Twitter for Android,None,es,2017-12-05
833,97,Directed,1238,,,1,Twitter for Android,None,es,2012-01-23
834,27,Directed,1239,,,1,Twitter for iPhone,None,es,2011-02-20
835,27,Directed,1240,,,1,Twitter for Android,None,es,2014-08-24
836,4,Directed,1241,,,1,Twitter for Android,None,es,2013-11-17
837,543,Directed,1242,,,1,Twitter for Android,None,und,2015-01-13
838,0,Directed,1243,,,1,Twitter Web App,None,es,2011-04-02
839,1,Directed,1244,,,1,Twitter for iPhone,None,es,2012-10-07
840,19,Directed,1245,,,1,Twitter for Android,None,es,2021-04-21
841,30,Directed,1246,,,1,Twitter for Android,None,es,2011-09-20
842,0,Directed,1247,,,1,Twitter for iPhone,None,es,2016-02-24
843,9,Directed,1248,,,1,Twitter for Android,None,es,2012-02-28
844,0,Directed,1249,,,1,Twitter Web App,None,es,2014-10-15
845,7,Directed,1250,,,1,Twitter Web App,None,es,2009-11-07
846,0,Directed,1251,,,1,Twitter for Android,None,es,2021-01-03
848,12,Directed,1252,,,1,Twitter Web App,None,es,2011-10-10
849,1,Directed,1253,,,1,Twitter Web App,None,es,2015-11-04
850,9,Directed,1254,,,1,Twitter for iPhone,None,es,2011-01-21
851,0,Directed,1255,,,1,Twitter for iPhone,None,es,2010-11-17
852,1,Directed,1256,,,1,Twitter for Android,None,es,2012-02-05
853,11,Directed,1257,,,1,Twitter for Android,None,es,2015-03-31
854,18,Directed,1258,,,1,Twitter for iPhone,None,es,2014-07-24
855,3,Directed,1259,,,1,Twitter for iPhone,None,es,2016-01-02
856,86,Directed,1260,,,1,TweetDeck,None,es,2015-09-02
857,30,Directed,1261,,,1,Twitter for Android,None,es,2017-07-13
858,2,Directed,1262,,,1,Twitter for Android,None,es,2020-04-08
859,355,Directed,1263,,,1,Twitter for Android,None,es,2015-12-05
861,0,Directed,1264,,,1,Twitter for iPhone,None,es,2011-10-07
862,5,Directed,1265,,,1,Twitter for Android,None,es,2020-04-19
863,9,Directed,1266,,,1,Twitter for Android,None,es,2016-02-26
864,15,Directed,1267,,,1,Twitter for Android,None,es,2015-06-21
865,27,Directed,1268,,,1,Twitter for iPhone,None,es,2011-08-29
866,21,Directed,1269,,,1,Twitter for iPhone,None,es,2009-05-22
867,1,Directed,1270,,,1,Twitter for Android,None,es,2017-03-27
868,0,Directed,1271,,,1,Twitter for iPhone,None,es,2018-06-01
869,1,Directed,1272,,,1,Twitter for Android,None,es,2013-03-16
870,0,Directed,1273,,,1,Twitter for Android,None,es,2012-08-29
871,25,Directed,1274,,,1,Twitter for Android,None,es,2015-04-29
872,2,Directed,1275,,,1,Twitter Web App,None,es,2020-03-27
873,18,Directed,1276,,,1,Twitter for Android,None,es,2016-11-11
874,2084,Directed,1277,,,1,Twitter for Android,None,es,2019-11-13
875,4,Directed,1278,,,1,Twitter for Android,None,es,2011-07-19
876,0,Directed,1279,,,1,Twitter for Android,None,es,2013-01-05
877,0,Directed,1280,,,1,Twitter for Android,None,es,2015-05-25
878,0,Directed,1281,,,1,Twitter for iPhone,None,es,2019-02-18
879,268,Directed,1282,,,1,Twitter for Android,None,es,2020-03-25
880,1,Directed,1283,,,1,Twitter for iPhone,None,es,2009-12-01
881,7,Directed,1284,,,1,Twitter for Android,None,es,2018-01-20
882,1801,Directed,1285,,,1,Twitter for Android,None,es,2020-01-06
883,51,Directed,1286,,,1,Twitter for Android,None,es,2021-05-04
884,5,Directed,1287,,,1,Twitter for Android,None,es,2017-09-16
885,3,Directed,1288,,,1,Twitter for Android,None,es,2012-08-28
886,0,Directed,1289,,,1,Twitter for iPhone,None,es,2018-05-25
887,54,Directed,1290,,,1,Twitter for Android,None,es,2013-02-21
888,13,Directed,1291,,,1,Twitter for Android,None,es,2010-07-28
889,2330,Directed,1292,,,1,Twitter for Android,None,es,2012-09-13
890,2353,Directed,1293,,,1,Twitter for iPhone,None,es,2011-10-05
892,12,Directed,1294,,,1,Twitter for Android,None,es,2018-11-19
893,1,Directed,1295,,,1,Twitter Web App,None,es,2021-03-10
894,33,Directed,1296,,,1,Twitter for iPhone,None,es,2010-07-23
895,8,Directed,1297,,,1,Twitter for Android,None,es,2020-09-17
896,0,Directed,1298,,,1,Twitter for iPhone,None,es,2012-04-04
897,927,Directed,1299,,,1,Twitter for iPhone,None,es,2016-07-19
898,1,Directed,1300,,,1,Twitter for Android,None,es,2014-07-19
899,1,Directed,1301,,,1,Twitter for Android,None,es,2016-09-06
900,3,Directed,1302,,,1,Twitter for Android,None,es,2020-05-27
901,4,Directed,1303,,,1,Twitter Web App,None,es,2010-10-26
902,1,Directed,1304,,,1,Twitter for Android,None,es,2015-06-14
903,1775,Directed,1305,,,1,Twitter Web App,None,es,2019-06-19
904,1,Directed,1306,,,1,Twitter for Android,None,es,2014-05-28
905,48,Directed,1307,,,1,Twitter for Android,None,ca,2009-10-16
906,91,Directed,1308,,,1,Twitter for Android,None,es,2010-03-13
907,85,Directed,1309,,,1,Twitter Web App,None,es,2010-12-24
908,1,Directed,1310,,,1,Twitter for Android,None,es,2010-12-13
909,1,Directed,1311,,,1,Twitter for Android,None,es,2021-06-03
910,23,Directed,1312,,,1,Twitter for Android,None,es,2013-08-23
911,0,Directed,1313,,,1,Twitter for Android,None,es,2019-10-02
912,6,Directed,1314,,,1,Twitter for Android,None,es,2009-06-16
913,0,Directed,1315,,,1,Twitter for Android,None,es,2012-10-04
914,6,Directed,1316,,,1,Twitter for Android,None,es,2020-11-16
915,0,Directed,1317,,,1,Twitter for Android,None,es,2013-05-09
916,61,Directed,1318,,,1,Twitter for Android,None,es,2020-05-06
